title,authors,year,source,paper,citations no.
On the state of the art in machine learning: A personal review,PA Flach,2001,https://www.sciencedirect.com/science/article/pii/S0004370201001254,https://www.sciencedirect.com/science/article/pii/S0004370201001254/pdf?md5=166f983f9dc10ff8c6f1ca9c89553014&pid=1-s2.0-S0004370201001254-main.pdf,73
Machine learning for protein folding and dynamics,"F Noé, G De Fabritiis, C Clementi",2020,https://www.sciencedirect.com/science/article/pii/S0959440X19301447,https://www.sciencedirect.com/science/article/am/pii/S0959440X19301447,73
Machine learning in sedimentation modelling,"B Bhattacharya, DP Solomatine",2006,https://www.sciencedirect.com/science/article/pii/S089360800600013X,https://www.academia.edu/download/30810097/Bhatt_Sol_MachLearnInSedimMod_NNJ_2006.pdf,73
Machine-learning the string landscape,YH He,2017,https://www.sciencedirect.com/science/article/pii/S0370269317308365,https://www.sciencedirect.com/science/article/pii/S0370269317308365,73
Python machine learning: Machine learning and deep learning with python,"S Raschka, V Mirjalili",2017,https://www.igi-global.com/pdf.aspx?tid%3D267132%26ptid%3D254262%26ctid%3D17%26t%3Dpython+machine+learning%3A+machine+learning+and+deep+learning+with+python%2C+scikit-learn%2C+and+tensorflow+2%2C+third+edition%26isxn%3D,n/a,72
Machine learning techniques applied to cybersecurity,"J Martínez Torres, C Iglesias Comesaña…",2019,https://link.springer.com/article/10.1007/s13042-018-00906-1,n/a,72
"Performance evaluation in machine learning: the good, the bad, the ugly, and the way forward",P Flach,2019,https://ojs.aaai.org/index.php/AAAI/article/view/5055,https://ojs.aaai.org/index.php/AAAI/article/download/5055/4928,71
Machine learning with personal data,"D Kamarinou, C Millard, J Singh…",2017,n/a,n/a,70
The impact of machine learning on patient care: a systematic review,"D Ben-Israel, WB Jacobs, S Casha, S Lang…",2020,https://www.sciencedirect.com/science/article/pii/S0933365719303951,n/a,70
Accelerating human-in-the-loop machine learning: Challenges and opportunities,"D Xin, L Ma, J Liu, S Macke, S Song…",2018,https://dl.acm.org/doi/abs/10.1145/3209889.3209897,https://arxiv.org/pdf/1804.05892.pdf?source=post_page---------------------------,70
Roadmap on emerging hardware and technology for machine learning,"K Berggren, Q Xia, KK Likharev, DB Strukov…",2020,https://iopscience.iop.org/article/10.1088/1361-6528/aba70f/meta,https://iopscience.iop.org/article/10.1088/1361-6528/aba70f/meta,69
Experiment databases: Towards an improved experimental methodology in machine learning,"H Blockeel, J Vanschoren",2007,https://link.springer.com/chapter/10.1007/978-3-540-74976-9_5,https://link.springer.com/content/pdf/10.1007/978-3-540-74976-9_5.pdf,69
Jet charge and machine learning,"K Fraser, MD Schwartz",2018,https://link.springer.com/article/10.1007/JHEP10(2018)093,https://link.springer.com/content/pdf/10.1007/JHEP10(2018)093.pdf,69
Quantitative evaluation of confidence measures in a machine learning world,"M Poggi, F Tosi, S Mattoccia",2017,http://openaccess.thecvf.com/content_iccv_2017/html/Poggi_Quantitative_Evaluation_of_ICCV_2017_paper.html,http://openaccess.thecvf.com/content_ICCV_2017/papers/Poggi_Quantitative_Evaluation_of_ICCV_2017_paper.pdf,68
Introduction to algorithms for data mining and machine learning,XS Yang,2019,https://books.google.com/books?hl=en&lr=lang_en&id=SNKdDwAAQBAJ&oi=fnd&pg=PP1&dq=machine+learning&ots=i2CkMFlHGo&sig=BrA-ksjFUruCaUg3SkZNG1OY1Y0,https://www.academia.edu/download/60117048/Yang_Book_sample_chapter20190725-106855-26e38n.pdf,68
Machine learning predictive model for industry 4.0,"IS Candanedo, EH Nieves, SR González…",2018,https://link.springer.com/chapter/10.1007/978-3-319-95204-8_42,https://www.researchgate.net/profile/Alfonso-Gonzalez-Briones/publication/326309962_Machine_Learning_Predictive_Model_for_Industry_40_13th_International_Conference_KMO_2018_Zilina_Slovakia_August_6-10_2018_Proceedings/links/5b601342aca272a2d6768eab/Machine-Learning-Predictive-Model-for-Industry-40-13th-International-Conference-KMO-2018-Zilina-Slovakia-August-6-10-2018-Proceedings.pdf,67
A developmental approach to machine learning?,"LB Smith, LK Slone",2017,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.02124/full?source=post_page---------------------------,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.02124/full?source=post_page---------------------------,67
Using machine learning on sensor data,"A Moraru, M Pesko, M Porcius, C Fortuna…",2010,https://hrcak.srce.hr/63904,https://hrcak.srce.hr/file/95850,67
Introduction to pattern recognition and machine learning,"MN Murty, VS Devi",2015,https://books.google.com/books?hl=en&lr=lang_en&id=sNyiCgAAQBAJ&oi=fnd&pg=PR7&dq=machine+learning&ots=Dh7B1OBCym&sig=7zsJBVT7l5i8_zYyQgCVM5RD1ZE,n/a,67
Medical dataset classification: a machine learning paradigm integrating particle swarm optimization with extreme learning machine classifier,"CV Subbulakshmi, SN Deepa",2015,https://www.hindawi.com/journals/tswj/2015/418060/,https://www.hindawi.com/journals/tswj/2015/418060/,67
Machine learning in big data,"L Wang, CA Alexander",2016,https://search.proquest.com/openview/f30188aaa2216f6d0cb73b75ff64c975/1?pq-origsite=gscholar&cbl=5363605,n/a,67
FDML: A collaborative machine learning framework for distributed features,"Y Hu, D Niu, J Yang, S Zhou",2019,https://dl.acm.org/doi/abs/10.1145/3292500.3330765,n/a,66
Machine learning research that matters for music creation: A case study,"BL Sturm, O Ben-Tal, Ú Monaghan…",2019,https://www.tandfonline.com/doi/abs/10.1080/09298215.2018.1515233,https://eprints.kingston.ac.uk/id/eprint/41834/6/Ben-Tal-O-41834-AAM.pdf,66
A machine learning methodology for diagnosing chronic kidney disease,"J Qin, L Chen, Y Liu, C Liu, C Feng, B Chen",2019,https://ieeexplore.ieee.org/abstract/document/8945312/,https://ieeexplore.ieee.org/iel7/6287639/8948470/08945312.pdf,66
Visual human+ machine learning,"R Fuchs, J Waser, ME Groller",2009,https://ieeexplore.ieee.org/abstract/document/5290745/,https://visdom.at/media/pdf/publications/learn.pdf,65
A machine learning view on profiling,M Van Otterlo,2013,https://books.google.com/books?hl=en&lr=lang_en&id=2c9v5-fzU9EC&oi=fnd&pg=PA41&dq=machine+learning&ots=f5IYNoTf1v&sig=Zhy_aWSlTSbrILrI_JUixNo-20U,http://martijnvanotterlo.nl/cpdp11-draftversion-ProjectedWorlds-MartijnVanOtterlo-2011.pdf,65
"Machine learning in dermatology: current applications, opportunities, and limitations","S Chan, V Reddy, B Myers, Q Thibodeaux…",2020,https://link.springer.com/article/10.1007/s13555-020-00372-0,https://link.springer.com/article/10.1007/s13555-020-00372-0,65
Online machine learning,"Ó Fontenla-Romero, B Guijarro-Berdiñas…",2013,https://www.igi-global.com/chapter/content/76468,n/a,64
A brief introduction into machine learning,G Rätsch,2004,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.93.9719&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.93.9719&rep=rep1&type=pdf,64
Coronavirus disease (COVID-19): a machine learning bibliometric analysis,"F De Felice, A Polimeni",2020,https://iv.iiarjournals.org/content/34/3_suppl/1613.short,https://iv.iiarjournals.org/content/invivo/34/3_suppl/1613.full.pdf,64
AlphaD3M: Machine learning pipeline synthesis,"I Drori, Y Krishnamurthy, R Rampin…",2021,https://arxiv.org/abs/2111.02508,https://arxiv.org/pdf/2111.02508,64
Machine learning versus statistical modeling,"AL Boulesteix, M Schmid",2014,https://onlinelibrary.wiley.com/doi/abs/10.1002/bimj.201300226,n/a,64
Using machine learning in communication networks,D Côté,2018,https://www.osapublishing.org/abstract.cfm?uri=jocn-10-10-D100,n/a,63
Comparative study of four supervised machine learning techniques for classification,AE Mohamed,2017,https://www.academia.edu/download/54482697/2.pdf,https://www.academia.edu/download/54482697/2.pdf,63
From curve fitting to machine learning,A Zielesny,2011,https://link.springer.com/content/pdf/10.1007/978-3-642-21280-2.pdf,http://www.ciando.com/img/books/extract/3319325450_lp.pdf,63
Single trajectory characterization via machine learning,"G Muñoz-Gil, MA Garcia-March, C Manzo…",2020,https://iopscience.iop.org/article/10.1088/1367-2630/ab6065/meta,https://iopscience.iop.org/article/10.1088/1367-2630/ab6065/pdf,63
A study and application on machine learning of artificial intellligence,"M Xue, C Zhu",2009,https://ieeexplore.ieee.org/abstract/document/5158992/,http://www.cs.put.poznan.pl/mkomosinski/lectures/ALAI/IEEEXplore_rodzaje_uczenia.pdf,62
"Machine learning and modeling: Data, validation, communication challenges","I El Naqa, D Ruan, G Valdes, A Dekker…",2018,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1002/mp.12811,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6181755/,61
A compendium of Machine Learning,"G Briscoe, T Caelli",1996,https://books.google.com/books?hl=en&lr=lang_en&id=xJwrEBxgyQcC&oi=fnd&pg=PA5&dq=machine+learning&ots=X7cRgxvQer&sig=crjnXa8e3tNlQ3_rN6ky8XxDKDA,n/a,60
(Machine) learning to do more with less,"T Cohen, M Freytsis, B Ostdiek",2018,https://link.springer.com/article/10.1007/JHEP02(2018)034,https://link.springer.com/content/pdf/10.1007/JHEP02%282018%29034.pdf,59
Machine learning for 3D microscopy,"L Waller, L Tian",2015,https://www.nature.com/articles/523416a,https://escholarship.org/content/qt2n25n0c0/qt2n25n0c0.pdf,59
A review on linear regression comprehensive in machine learning,"D Maulud, AM Abdulazeez",2020,https://jastt.org/index.php/jasttpath/article/download/57/20,https://jastt.org/index.php/jasttpath/article/download/57/20,58
A literature review on supervised machine learning algorithms and boosting process,"M Praveena, V Jaiganesh",2017,https://www.academia.edu/download/55021284/praveena-2017-ijca-914816.pdf,https://www.academia.edu/download/55021284/praveena-2017-ijca-914816.pdf,57
Proposing a machine learning approach to analyze and predict employment and its factors,"FJ García-Peñalvo, J Cruz-Benito, M Martín-González…",2018,https://reunir.unir.net/handle/123456789/12369,https://reunir.unir.net/bitstream/handle/123456789/12369/ijimai_5_2_5_pdf_12552.pdf?sequence=1,56
Approaches to machine learning,"P Langley, JG Carbonell",1984,https://asistdl.onlinelibrary.wiley.com/doi/abs/10.1002/asi.4630350509,https://apps.dtic.mil/sti/pdfs/ADA142814.pdf,55
"Machine learning in catalysis, from proposal to practicing","W Yang, TT Fidelis, WH Sun",2019,https://pubs.acs.org/doi/abs/10.1021/acsomega.9b03673,https://pubs.acs.org/doi/pdf/10.1021/acsomega.9b03673,55
Machine learning for asset managers,MML de Prado,2020,https://www.cambridge.org/core/elements/machine-learning-for-asset-managers/6D9211305EA2E425D33A9F38D0AE3545,https://smallake.kr/wp-content/uploads/2020/04/SSRN-id3558728.pdf,55
Machine learning for architectural design: Practices and infrastructure,"M Tamke, P Nicholas…",2018,https://journals.sagepub.com/doi/abs/10.1177/1478077118778580,n/a,55
Medical imaging using machine learning and deep learning algorithms: a review,"J Latif, C Xiao, A Imran, S Tu",2019,https://ieeexplore.ieee.org/abstract/document/8673502/,https://www.researchgate.net/profile/Dr-Mudassir/publication/332013183_Medical_Imaging_using_Machine_Learning_and_Deep_Learning_Algorithms_A_Review/links/5c9b24b8299bf1116949aab8/Medical-Imaging-using-Machine-Learning-and-Deep-Learning-Algorithms-A-Review.pdf,54
Elastic machine learning algorithms in amazon sagemaker,"E Liberty, Z Karnin, B Xiang, L Rouesnel…",2020,https://dl.acm.org/doi/abs/10.1145/3318464.3386126,https://edoliberty.github.io/papers/sagemaker.pdf,53
Machine learning techniques and tools: A survey,"O Obulesu, M Mahendra…",2018,https://ieeexplore.ieee.org/abstract/document/8597302/,n/a,48
Brainy: A machine learning library,M Konkol,2014,https://link.springer.com/chapter/10.1007/978-3-319-07176-3_43,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.722.6418&rep=rep1&type=pdf,47
Machine learning overview,TO Ayodele,2010,https://books.google.com/books?hl=en&lr=lang_en&id=XAqhDwAAQBAJ&oi=fnd&pg=PA9&dq=machine+learning&ots=r2Kl9TClKt&sig=3utLHfz8im83KMDuncDurEus_yo,https://pdfs.semanticscholar.org/286e/9bcfdd9889b67b6aa4efb8788876bbf08402.pdf,46
Machine learning and psychological research: The unexplored effect of measurement,"R Jacobucci, KJ Grimm",2020,https://journals.sagepub.com/doi/abs/10.1177/1745691620902467,https://psyarxiv.com/pvhsc/download?format=pdf,43
Applied machine learning,M Gopal,2018,https://books.google.com/books?hl=en&lr=lang_en&id=BsKlDwAAQBAJ&oi=fnd&pg=PT26&dq=machine+learning&ots=t3HWRZ1V9O&sig=3cIRqgfa21vCBgeFCfaI3IVuxBQ,n/a,39
Machine learning methods: An overview,R Muhamedyev,2015,https://www.researchgate.net/profile/Ravil-Muhamedyev-2/publication/320550516_Machine_learning_methods_An_overview/links/59eb86f20f7e9bfdeb704575/Machine-learning-methods-An-overview.pdf,https://www.researchgate.net/profile/Ravil-Muhamedyev-2/publication/320550516_Machine_learning_methods_An_overview/links/59eb86f20f7e9bfdeb704575/Machine-learning-methods-An-overview.pdf,34
General limitations on machine learning,AG Hoffmann,1990,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.48.2327,n/a,32
Machine learning-driven new material discovery,"J Cai, X Chu, K Xu, H Li, J Wei",2020,https://pubs.rsc.org/en/content/articlehtml/2020/na/d0na00388c,https://pubs.rsc.org/en/content/articlehtml/2020/na/d0na00388c,32
Artificial intelligence,M Learning,1983,https://www.delightlearning.com/pdf/Artificial%20Intelligence.pdf,n/a,32
Machine learning,"Y Brun, MD Ernst",2003,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.201.6336,n/a,25
Machine learning in antenna design: An overview on machine learning concept and algorithms,"HM El Misilmani, T Naous",2019,https://ieeexplore.ieee.org/abstract/document/9188224/,https://www.researchgate.net/profile/Hilal-El-Misilmani/publication/336846687_Machine_Learning_in_Antenna_Design_An_Overview_on_Machine_Learning_Concept_and_Algorithms/links/5ec5175aa6fdcc90d685fd69/Machine-Learning-in-Antenna-Design-An-Overview-on-Machine-Learning-Concept-and-Algorithms.pdf,22
Machine learning safety: An overview,JM Faria,2018,https://www.researchgate.net/profile/Jose-Faria-3/publication/320567319_Machine_Learning_Safety_An_Overview/links/59f37efda6fdcc075ec34986/Machine-Learning-Safety-An-Overview.pdf,https://www.researchgate.net/profile/Jose-Faria-3/publication/320567319_Machine_Learning_Safety_An_Overview/links/59f37efda6fdcc075ec34986/Machine-Learning-Safety-An-Overview.pdf,21
Data preparation for machine learning,J Brownlee,2022,http://14.99.188.242:8080/jspui/bitstream/123456789/14557/1/Data%20Preparation%20for%20Machine%20Learning%20-%20Data%20Cleaning%2C%20Feature%20Selection%2C%20and%20Data%20by%20Jason%20Brownlee.pdf,http://14.99.188.242:8080/jspui/bitstream/123456789/14557/1/Data%20Preparation%20for%20Machine%20Learning%20-%20Data%20Cleaning%2C%20Feature%20Selection%2C%20and%20Data%20by%20Jason%20Brownlee.pdf,16
Machine learning,M Learning,1997,https://murphylab.web.cmu.edu/presentations/Murphy-lecture1-principles-3pp.pdf,https://murphylab.web.cmu.edu/presentations/Murphy-lecture1-principles-3pp.pdf,14
Choice modelling in the age of machine learning-discussion paper,"S van Cranenburgh, S Wang, A Vij, F Pereira…",2022,https://www.sciencedirect.com/science/article/pii/S1755534521000725,https://www.sciencedirect.com/science/article/pii/S1755534521000725,14
Machine learning algorithms in healthcare: A literature survey,"M Ferdous, J Debnath…",2020,https://ieeexplore.ieee.org/abstract/document/9225642/,https://www.researchgate.net/profile/Narayan-Chakraborty/publication/346238330_Machine_Learning_Algorithms_in_Healthcare_A_Literature_Survey/links/60a3500c92851cc80b61036c/Machine-Learning-Algorithms-in-Healthcare-A-Literature-Survey.pdf,14
Supervised machine learning,"A Lindholm, N Wahlström, F Lindsten…",2019,https://dl.e-radman.ir/coursana/media/parts/239/1648229375mxd64bvz.pdf,https://dl.e-radman.ir/coursana/media/parts/239/1648229375mxd64bvz.pdf,13
Machine learning in pharmacometrics: Opportunities and challenges,"M McComb, R Bies…",2022,https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1111/bcp.14801,https://accp1.org/pdfs/documents/STEP/10_McComb-et-al-2021-Machine-learning-PMx.pdf,10
Review of machine learning approaches for modern agrometeorology,"L Ying, C Huailiang",2020,http://112.126.69.253/en/article/doi/10.11898/1001-7313.20200301,http://112.126.69.253/en/article/doi/10.11898/1001-7313.20200301,10
Darts: User-friendly modern machine learning for time series,"J Herzen, F Lässig, SG Piazzetta, T Neuer…",2022,https://www.jmlr.org/papers/volume23/21-1177/21-1177.pdf,https://www.jmlr.org/papers/volume23/21-1177/21-1177.pdf,9
